StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q75,GENDER,EDU,RACE,RACE_7_TEXT,AGE_CAT,SOCIAL_1,SOCIAL_2,SOCIAL_3,SOCIAL_4,KNOW_EDU,KNOW_HELP,AI,FOLLOW,IDEO_1,PARTY7,PPID_1,PPID_2,PPID_3,PPID_4,CHECK,CHECK_6_TEXT,BEN_3_1,BEN_3_2,BEN_3_3,IMM_3_1,IMM_3_2,IMM_3_3,TRUMP_ECON_3_1,TRUMP_ECON_3_2,TRUMP_ECON_3_3,FAIR,BIASED,TRUST,AGREE,CIVIL_FAIR,CIVIL_BIASED,CIVIL_TRUST,CIVIL_AGREE,FACTS_FAIR,FACTS_BIASED,FACTS_TRUST,FACTS_AGREE,DEC_FAIR,DEC_BIASED,DEC_TRUST,DEC_AGREE,IMM_AGREE,IMM_QUALITY,IMM_CRED,IMM_BIASED,BEN_AGREE,BEN_QUALITY,BEN_CRED,BEN_BIASED,TE_AGREE,TE_QUALITY,TE_CRED,TE_BIASED,OPEN,AGE,RELIGION,RELIGION_11_TEXT,BORN_AGAIN,INCOME,condition,pro,pid,psid,screen,caps_person_mod,lc_moderator,caps_moderator,lc_trained,lc_person,lc_journo,lc_journo_verb,lc_person_pronoun,lc_no_artilce,lc_analysis,lc_person_pronoun_no_article,lc_write_gen,lc_write_gen_post,lc_this_person,lc_wrote_gen_post,lc_generating,lc_this_mod,party,own_imm_lib,own_ben_lib,own_trump_lib,imm_lib,ben_lib,trump_lib
11/27/2019 17:16,11/27/2019 17:27,0,68.9.215.97,100,662,1,11/27/2019 17:27,R_2b14gFYoRa3TYIi,,,,,41.59440613,-71.2519989,anonymous,EN,1,1,6,6,,6,4,4,1,1,5,1,1,1,5,4,4,4,4,1,2,,1,1,1,1,1,7,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,69,12,,,14,1,0,1503674451,KS_G9QDMwM3gPpXst-UnjQ**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,independent,3,1,1,0,0,0
11/27/2019 17:16,11/27/2019 17:30,0,76.183.125.89,100,820,1,11/27/2019 17:30,R_1eDJgoFZldsGsCU,,,,,32.94729614,-96.70279694,anonymous,EN,1,2,3,6,,6,2,4,1,1,5,2,"1,2,6,7,8,9,10",4,8,6,5,4,5,2,2,,2,4,3,3,11,1,11,12,7,5,5,4,4,4,6,5,4,4,4,5,4,3,6,5,4,3,3,2,2,2,2,3,3,3,4,3,4,,78,1,,2,18,1,0,1502352693,KS_G9QDMwM1ZdwaOsSA-tw**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Republican,5,3,10,0,0,1
11/27/2019 17:21,11/27/2019 17:32,0,174.59.103.159,100,695,1,11/27/2019 17:32,R_1PaTn8U7AZt5yK7,,,,,40.15510559,-76.60209656,anonymous,EN,1,2,7,6,,5,1,1,1,2,5,2,11,20,3,3,3,3,3,4,2,,5,3,1,4,7,2,2,2,3,3,5,4,4,5,5,5,5,3,3,3,3,3,3,3,3,4,3,3,3,4,4,4,4,4,4,4,4,,64,11,Society of Friends (Quakers),,17,1,1,1502444996,KS_G9QDMwM1EALHAhalPsQ**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Democrat,4.333333333,3,2.333333333,1,1,1
11/27/2019 17:33,11/27/2019 17:33,0,160.39.212.92,100,6,1,11/27/2019 17:33,R_3UxlhIearbNiwZX,,,,,40.80000305,-73.9763031,anonymous,EN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1504471331,KS_G9QDMwM0ktcWGvcq4BA**,no_consent,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2019 17:25,11/27/2019 17:34,0,174.101.159.110,100,509,1,11/27/2019 17:34,R_3nBrKO4lNd5MWC6,,,,,39.13900757,-84.42960358,anonymous,EN,1,1,7,6,,6,2,4,2,4,5,3,"1,2,6,7,8,9",7,3,2,5,5,6,5,2,,3,3,10,3,3,3,2,3,3,6,5,5,5,4,5,3,4,3,4,4,4,4,4,4,4,6,5,5,5,6,6,5,5,4,4,4,4,,69,1,,2,15,1,1,1504699441,KS_G9QDMwM2C3Ry2g6ezZA**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Democrat,3,5.333333333,2.666666667,1,1,1
11/27/2019 16:46,11/27/2019 17:37,0,71.84.32.32,100,3048,1,11/27/2019 17:37,R_ujDoe559oH9nugh,,,,,34.14239502,-118.1257019,anonymous,EN,1,2,7,6,,3,4,4,2,2,1,3,"1,2,8",20,2,3,6,3,3,4,2,,2,1,1,1,5,1,1,5,1,4,4,3,2,4,5,4,3,4,5,4,3,4,4,4,3,2,2,2,5,1,1,2,1,2,2,2,6,,42,10,,,25,1,0,1504836304,KS_G9QDMwM2oDndvZlx3Tw**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Democrat,2.333333333,1.333333333,2.333333333,0,0,0
11/27/2019 17:40,11/27/2019 17:42,0,75.1.5.52,100,118,1,11/27/2019 17:42,R_294vsaQsPT2xyuk,,,,,32.84039307,-97.22850037,anonymous,EN,1,1,6,6,,6,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1504470891,KS_G9QDMwM3azhvtjD_2lA**,no_comment_or_social,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2019 17:44,11/27/2019 17:45,0,72.69.191.65,100,9,1,11/27/2019 17:45,R_12JF9sTGxAwJHXm,,,,,40.76370239,-73.76950073,anonymous,EN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1503501628,KS_G9QDMwM0ggAyRj8gXIQ**,no_consent,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2019 17:44,11/27/2019 17:45,0,108.49.43.16,100,45,1,11/27/2019 17:45,R_u8lKZZ5HkvnUtj3,,,,,42.28779602,-71.35870361,anonymous,EN,1,1,2,7,white,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,1502066333,KS_G9QDMwM2f1FYzZ7efqg**,no_comment_or_social,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2019 17:40,11/27/2019 17:45,0,68.108.101.64,100,325,1,11/27/2019 17:45,R_1DGWRkcbjKfEfTX,,,,,36.03439331,-114.9704971,anonymous,EN,1,2,6,6,,6,1,1,1,5,5,1,"1,2",21,8,5,4,3,4,1,2,,4,12,9,10,8,10,11,12,13,5,5,3,2,2,3,2,3,3,6,1,2,1,1,1,1,6,5,4,5,6,5,4,4,3,1,1,1,,70,2,,2,14,2,1,1503839342,KS_G9QDMwM0Fa6S-nfDyxQ**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Republican,9.333333333,8.333333333,12,0,0,0
11/27/2019 17:42,11/27/2019 17:46,0,69.203.94.239,100,219,1,11/27/2019 17:46,R_vvq6LpLem3eST0R,,,,,40.751297,-73.82440186,anonymous,EN,1,2,6,3,,3,2,2,2,5,4,2,"1,2,3,4,5,6,7,8,9,10",20,10,7,5,5,4,4,2,,13,12,7,12,13,13,7,7,7,4,4,4,4,4,4,4,4,4,4,1,4,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,,39,1,,1,23,1,1,1501025910,KS_G9QDMwM1gfQeiAOy7RA**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Republican,12.66666667,10.66666667,7,0,0,0
11/27/2019 17:49,11/27/2019 17:51,0,73.101.219.9,100,88,1,11/27/2019 17:51,R_1g8zKTRb4esMoZl,,,,,40.35069275,-75.91429901,anonymous,EN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1504466644,KS_G9QDMwM1OtJ87YJaLsg**,no_consent,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2019 17:40,11/27/2019 17:51,0,98.10.123.174,100,677,1,11/27/2019 17:51,R_3JeNhvof8X5R7rv,,,,,43.07470703,-77.51809692,anonymous,EN,1,2,5,6,,6,4,4,3,3,5,4,"1,8,9,10",21,6,5,5,4,6,5,2,,8,9,5,10,8,9,2,2,1,5,5,6,6,6,6,6,6,2,2,2,2,3,4,3,3,5,3,4,6,6,5,5,6,6,6,6,6,,70,1,,1,21,1,1,1220701257,KS_G9QDMwM0rIkVZWyHYMw**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Republican,9,7.333333333,1.666666667,0,0,1
11/27/2019 17:41,11/27/2019 17:52,0,24.188.188.81,100,625,1,11/27/2019 17:52,R_25Zq7ruCfc0mttF,,,,,40.1242981,-74.30220032,anonymous,EN,1,2,3,6,,5,1,1,1,3,5,2,11,20,9,7,7,7,7,7,2,,9,9,4,4,12,10,1,13,13,3,3,1,1,4,4,3,4,2,1,1,4,2,1,1,1,7,5,4,4,7,6,7,7,1,1,1,1,,62,2,,2,17,1,1,1503006794,KS_G9QDMwM0rrLXsTUQkSQ**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Republican,8.666666667,7.333333333,9,0,0,0
11/27/2019 17:53,11/27/2019 17:53,0,98.243.29.164,100,8,1,11/27/2019 17:53,R_3fUHA6y164qrXom,,,,,42.51800537,-83.1576004,anonymous,EN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1502966037,KS_G9QDMwM1evMhYPjR8Jg**,no_consent,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2019 17:44,11/27/2019 17:53,0,104.166.235.230,100,533,1,11/27/2019 17:53,R_1mFtZQLnClvPo6q,,,,,38.57730103,-92.24430084,anonymous,EN,1,2,3,6,,5,1,1,1,5,5,3,"1,3,6,7,8,10",21,2,1,7,7,7,5,2,,1,1,1,1,1,1,1,2,1,6,6,5,6,7,7,7,7,4,5,5,5,6,7,7,7,7,7,7,7,7,7,7,7,4,4,5,7,,63,2,,2,14,3,1,1629729499,KS_G9QDMwM01gEF5M8lMng**,,An AI-assisted person who is trained to moderate discussions,a moderator aided by AI,A moderator aided by AI,a trained person aided by AI,a person aided by AI,editors and journalists aided by AI,editors and journalists aided by AI are,a person assisted by an AI who,AI-assisted person,an analysis of computational models,person assisted by an AI who,created,generated and posted,an AI-assisted person,generated and posted,generating,an AI-assisted moderator,Democrat,1,1,1.333333333,1,1,1
11/27/2019 17:50,11/27/2019 17:53,0,207.162.217.52,100,213,1,11/27/2019 17:53,R_1j9UA9wRAeKoYxX,,,,,45.52209473,-122.8585052,anonymous,EN,1,1,5,6,,4,1,2,2,2,5,4,1,6,4,1,3,3,3,3,1,,13,13,13,13,13,13,13,13,13,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,,48,5,,,12,2,1,1633620288,KS_G9QDMwM24kkdQkzFu0A**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Democrat,13,13,13,0,0,0
11/27/2019 17:53,11/27/2019 17:54,0,98.203.144.138,100,48,1,11/27/2019 17:54,R_3rOijL4E3Yp3KYq,,,,,47.64509583,-122.0424957,anonymous,EN,1,2,5,6,,5,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,1504712125,KS_G9QDMwM3x7aNbw2j4sg**,no_comment_or_social,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2019 17:53,11/27/2019 17:54,0,23.119.120.173,100,86,1,11/27/2019 17:54,R_3LgJB6wJfBhp9V6,,,,,37.76879883,-122.262001,anonymous,EN,1,2,4,6,,6,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,1505218333,KS_G9QDMwM3J58uGsKsMAg**,no_comment_or_social,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2019 17:53,11/27/2019 17:54,0,68.163.101.49,100,82,1,11/27/2019 17:54,R_3O0LgcTdpdG2VKE,,,,,42.43370056,-71.45680237,anonymous,EN,1,1,6,6,,6,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1504710214,KS_G9QDMwM03IuuvL7f0TA**,no_comment_or_social,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2019 17:53,11/27/2019 17:54,0,99.104.139.6,100,99,1,11/27/2019 17:54,R_2OHeCBDc4K1fWri,,,,,29.55540466,-81.22070313,anonymous,EN,1,2,6,6,,6,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1504488026,KS_G9QDMwM16XE0HtgVE8w**,no_comment_or_social,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2019 17:50,11/27/2019 17:55,0,66.42.135.7,100,291,1,11/27/2019 17:55,R_1DtJ9L0g2IxX1Bp,,,,,39.34339905,-84.40090179,anonymous,EN,1,2,6,6,,4,1,4,1,3,5,3,11,6,10,7,7,6,6,5,2,,7,8,1,6,7,7,12,11,12,3,3,3,3,4,4,4,5,4,4,4,3,2,2,2,3,4,4,2,4,4,3,3,3,6,4,5,5,,46,1,,2,23,2,1,1502053328,KS_G9QDMwM0hJTWwkFXl8Q**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Republican,6.666666667,5.333333333,11.66666667,1,1,0
11/27/2019 17:52,11/27/2019 17:56,0,199.38.168.254,100,234,1,11/27/2019 17:56,R_2whNEFELOsMlNjK,,,,,42.77319336,-89.28769684,anonymous,EN,1,2,6,6,,6,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,1502242750,KS_G9QDMwM08JuqoC9x1aQ**,no_comment_or_social,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2019 17:53,11/27/2019 17:56,0,98.182.33.195,100,181,1,11/27/2019 17:56,R_3GEchA8Mz0jS8rU,,,,,41.77609253,-71.44519806,anonymous,EN,1,2,7,5,,3,5,4,3,5,1,4,1,21,10,1,7,7,6,7,4,,13,13,12,13,12,13,13,13,12,7,7,7,7,7,1,7,7,7,1,7,7,7,1,7,7,7,7,7,1,7,7,7,1,7,7,7,1,,40,1,,1,28,3,0,1531210014,KS_G9QDMwM2GiCgDvDkSUw**,,An AI-assisted person who is trained to moderate discussions,a moderator aided by AI,A moderator aided by AI,a trained person aided by AI,a person aided by AI,editors and journalists aided by AI,editors and journalists aided by AI are,a person assisted by an AI who,AI-assisted person,an analysis of computational models,person assisted by an AI who,created,generated and posted,an AI-assisted person,generated and posted,generating,an AI-assisted moderator,Democrat,12.66666667,12.66666667,12.66666667,1,1,1
11/27/2019 17:40,11/27/2019 17:56,0,74.77.105.81,100,957,1,11/27/2019 17:56,R_2wmKIRLpmKNSVkx,,,,,42.93389893,-78.80460358,anonymous,EN,1,2,5,6,,6,3,3,3,3,5,1,"1,7,8,9",6,6,6,6,6,6,4,2,,11,11,8,13,13,13,9,12,11,4,3,4,3,3,3,3,3,4,4,4,5,3,2,3,4,2,2,2,2,3,3,3,4,5,4,4,5,,71,2,,2,17,1,0,1505675341,KS_G9QDMwM3d61LPpHkA8Q**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Republican,13,10,10.66666667,1,1,1
11/27/2019 17:55,11/27/2019 17:56,0,70.15.24.202,100,77,1,11/27/2019 17:56,R_2ZHxVyMmHo4WBOx,,,,,40.59950256,-75.376297,anonymous,EN,1,2,5,6,,5,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1503082318,KS_G9QDMwM0scxd_6lLpig**,no_comment_or_social,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2019 17:52,11/27/2019 17:58,0,131.148.34.165,100,345,1,11/27/2019 17:58,R_SV5XyhdeQvy06Bj,,,,,28.30560303,-81.41970062,anonymous,EN,1,1,1,1,,3,5,4,4,5,1,3,"1,2,3,4,5,6,7,8,9,10",21,9,1,7,6,6,7,2,,12,13,13,13,6,7,13,1,1,7,1,4,7,7,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,43,5,,,25,3,0,1658904555,KS_G9QDMwM1RWTTrHV8xfg**,,An AI-assisted person who is trained to moderate discussions,a moderator aided by AI,A moderator aided by AI,a trained person aided by AI,a person aided by AI,editors and journalists aided by AI,editors and journalists aided by AI are,a person assisted by an AI who,AI-assisted person,an analysis of computational models,person assisted by an AI who,created,generated and posted,an AI-assisted person,generated and posted,generating,an AI-assisted moderator,Democrat,8.666666667,12.66666667,5,1,1,0
11/27/2019 18:00,11/27/2019 18:00,0,73.128.163.216,100,4,1,11/27/2019 18:00,R_SC7KMepySeMPfcl,,,,,39.04879761,-76.83429718,anonymous,EN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1503521601,KS_G9QDMwM1IU7WZfBu9Vw**,no_consent,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2019 18:00,11/27/2019 18:00,0,174.141.194.37,100,21,1,11/27/2019 18:00,R_3iPuQMIkzF5BLzb,,,,,44.90049744,-93.28849792,anonymous,EN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,1502116532,KS_G9QDMwM0Y_8Pfm9YBfw**,no_consent,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2019 17:59,11/27/2019 18:00,0,99.137.49.47,100,41,1,11/27/2019 18:00,R_1rAEdBOp9wWHb7j,,,,,39.13969421,-86.51409912,anonymous,EN,1,2,7,6,,6,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1079207073,KS_G9QDMwM3HYVqmczhcOg**,no_comment_or_social,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2019 17:59,11/27/2019 18:00,0,69.232.47.139,100,52,1,11/27/2019 18:00,R_2qfTYKMF9VP7QEa,,,,,25.98429871,-80.21489716,anonymous,EN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1502965054,KS_G9QDMwM2aJKeNNzUouw**,no_consent,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2019 17:53,11/27/2019 18:00,0,73.166.158.230,100,453,1,11/27/2019 18:00,R_sU32PoxixacgYpz,,,,,29.74499512,-95.73259735,anonymous,EN,1,1,7,6,,6,3,3,3,3,5,2,11,7,9,7,6,6,6,6,2,,6,4,3,11,12,10,3,11,13,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,3,3,2,3,5,4,4,5,,74,1,,1,21,1,1,1131906461,KS_G9QDMwM1rqtlZBNwCzw**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Republican,11,4.333333333,9,0,1,0
11/27/2019 17:53,11/27/2019 18:01,0,104.35.148.86,100,472,1,11/27/2019 18:01,R_3J4buRKAPvR7dp1,,,,,34.17649841,-118.6139984,anonymous,EN,1,2,5,6,,6,4,4,1,1,5,2,11,21,8,7,6,6,6,1,2,,12,12,3,5,13,7,11,13,13,5,5,4,3,3,5,5,5,2,4,4,4,4,4,4,3,6,5,6,6,6,7,6,6,7,6,7,6,,69,5,,,21,1,1,1239181964,KS_G9QDMwM2QwvIY1n8MDA**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Republican,8.333333333,9,12.33333333,0,0,0
11/27/2019 18:00,11/27/2019 18:01,0,73.51.105.54,100,70,1,11/27/2019 18:01,R_2znKC2hhDUGYUDq,,,,,42.03070068,-87.81069946,anonymous,EN,1,2,7,6,,6,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1502046067,KS_G9QDMwM1a4Bvi1VQctA**,no_comment_or_social,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2019 17:55,11/27/2019 18:02,0,98.177.211.67,100,439,1,11/27/2019 18:02,R_1Fg4wfutRCuGTPH,,,,,33.62860107,-112.3324966,anonymous,EN,1,2,4,6,,5,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1079418077,KS_G9QDMwM3pCW8p7d3qLw**,no_comment_or_social,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2019 18:02,11/27/2019 18:02,0,198.90.27.19,100,17,1,11/27/2019 18:02,R_pttBGVIn3Kcf9yV,,,,,36.37249756,-96.01170349,anonymous,EN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1511598904,KS_G9QDMwM2nzmVBct4fFw**,no_consent,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2019 18:02,11/27/2019 18:03,0,75.27.49.170,100,32,1,11/27/2019 18:03,R_1CjXTT1LA5AxvPY,,,,,41.56359863,-88.21569824,anonymous,EN,1,2,5,3,,4,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1501218943,KS_G9QDMwM30OJ4zLj7OPA**,no_comment_or_social,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2019 17:59,11/27/2019 18:05,0,108.20.215.14,100,333,1,11/27/2019 18:05,R_DTsxsoWQrcPaunT,,,,,42.28779602,-71.35870361,anonymous,EN,1,1,5,6,,6,1,2,1,2,5,4,11,8,8,1,6,6,6,6,2,,9,12,10,11,11,10,11,8,12,4,4,4,5,4,4,4,4,4,5,4,3,4,4,3,4,5,4,4,4,4,4,4,4,3,3,3,3,,69,2,,2,15,2,1,1254370095,KS_G9QDMwM0NlGjH-8bbVw**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Democrat,10.66666667,10.33333333,10.33333333,0,0,0
11/27/2019 18:00,11/27/2019 18:06,0,73.220.52.64,100,366,1,11/27/2019 18:06,R_1msJC0NeAwW4XxQ,,,,,38.6105957,-121.2789001,anonymous,EN,1,2,3,6,,3,2,5,1,2,5,2,11,1,5,4,4,4,4,4,2,,1,3,1,1,3,1,7,7,7,4,7,4,4,4,7,4,4,4,7,4,4,4,7,4,4,4,7,4,7,4,4,4,7,4,4,4,7,,40,12,,,3,3,0,1617309271,KS_G9QDMwM02U61LoPO4hg**,,An AI-assisted person who is trained to moderate discussions,a moderator aided by AI,A moderator aided by AI,a trained person aided by AI,a person aided by AI,editors and journalists aided by AI,editors and journalists aided by AI are,a person assisted by an AI who,AI-assisted person,an analysis of computational models,person assisted by an AI who,created,generated and posted,an AI-assisted person,generated and posted,generating,an AI-assisted moderator,independent,1.666666667,1.666666667,7,0,0,1
11/27/2019 18:06,11/27/2019 18:06,0,104.166.199.46,100,19,1,11/27/2019 18:06,R_3h3jnl5uU5aJAfL,,,,,38.93359375,-92.36299896,anonymous,EN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1501019155,KS_G9QDMwM2YMSyvaYUjMg**,no_consent,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2019 17:59,11/27/2019 18:06,0,67.169.40.19,100,444,1,11/27/2019 18:06,R_2f36sWqaIqvCEqx,,,,,37.2507019,-121.8359985,anonymous,EN,1,2,6,3,,4,1,2,1,2,1,2,"1,7,8,10",8,6,4,7,1,7,1,2,,13,13,13,7,13,7,10,7,11,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,7,1,1,1,1,1,1,2,1,,54,1,,2,27,1,0,1504893201,KS_G9QDMwM2gNu9cqdmx4A**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,independent,9,13,9.333333333,1,1,1
11/27/2019 17:53,11/27/2019 18:07,0,47.35.19.59,100,835,1,11/27/2019 18:07,R_AgntGdFptShI92h,,,,,37.73080444,-120.9382019,anonymous,EN,1,2,6,6,,5,3,3,1,1,5,3,11,1,4,4,5,5,5,5,2,,6,6,13,13,13,8,5,1,2,4,5,4,4,7,7,1,1,1,1,1,4,2,2,2,2,7,4,5,4,7,6,4,1,7,4,4,5,,60,11,Jehovah’s Witness,,16,2,1,1132065193,KS_G9QDMwM0MMNQ0CMKAsQ**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,independent,11.33333333,8.333333333,2.666666667,0,0,1
11/27/2019 18:08,11/27/2019 18:08,0,73.32.228.244,100,6,1,11/27/2019 18:08,R_xfuU0Zn0yX8N2hz,,,,,29.57989502,-95.60849762,anonymous,EN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1503540727,KS_G9QDMwM39fonQLHhNng**,no_consent,,,,,,,,,,,,,,,,,,,,,,,,
