StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q75,GENDER,EDU,RACE,RACE_7_TEXT,AGE_CAT,PARTY7,SOCIAL_1,SOCIAL_2,SOCIAL_3,SOCIAL_4,KNOW_EDU,KNOW_HELP,AI,FOLLOW,IDEO_1,PPID_1,PPID_2,PPID_3,PPID_4,CHECK,CHECK_6_TEXT,BEN_3_1,BEN_3_2,BEN_3_3,IMM_3_1,IMM_3_2,IMM_3_3,TRUMP_ECON_3_1,TRUMP_ECON_3_2,TRUMP_ECON_3_3,FAIR,BIASED,TRUST,AGREE,CIVIL_FAIR,CIVIL_BIASED,CIVIL_TRUST,CIVIL_AGREE,FACTS_FAIR,FACTS_BIASED,FACTS_TRUST,FACTS_AGREE,DEC_FAIR,DEC_BIASED,DEC_TRUST,DEC_AGREE,IMM_AGREE,IMM_QUALITY,IMM_CRED,IMM_BIASED,BEN_AGREE,BEN_QUALITY,BEN_CRED,BEN_BIASED,TE_AGREE,TE_QUALITY,TE_CRED,TE_BIASED,OPEN,AGE,RELIGION,RELIGION_11_TEXT,BORN_AGAIN,INCOME,condition,pro,pid,psid,screen,caps_person_mod,lc_moderator,caps_moderator,lc_trained,lc_person,lc_journo,lc_journo_verb,lc_person_pronoun,lc_no_artilce,lc_analysis,lc_person_pronoun_no_article,lc_write_gen,lc_write_gen_post,lc_this_person,lc_wrote_gen_post,lc_generating,lc_this_mod,party,own_imm_lib,own_ben_lib,own_trump_lib,imm_lib,ben_lib,trump_lib
12/2/2019 18:30,12/2/2019 18:52,0,97.86.1.179,100,1345,1,12/2/2019 18:52,R_2w1DBYew5e6CDGS,,,,,38.43209839,-90.38960266,anonymous,EN,1,2,5,6,,6,1,1,4,1,4,5,1,"1,7,8",21,0,7,6,7,5,2,,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,7,1,1,1,1,1,1,1,1,,68,12,,,7,3,0,1503315140,KS_G9QDMwM1gPo9LNn7nGw**,,An AI-assisted person who is trained to moderate discussions,a moderator aided by AI,A moderator aided by AI,a trained person aided by AI,a person aided by AI,editors and journalists aided by AI,editors and journalists aided by AI are,a person assisted by an AI who,AI-assisted person,an analysis of computational models,person assisted by an AI who,created,generated and posted,an AI-assisted person,generated and posted,generating,an AI-assisted moderator,Democrat,1,1,1,0,0,0
12/2/2019 18:33,12/2/2019 18:45,0,72.15.118.25,100,694,1,12/2/2019 18:45,R_1Gw6SAux4QL2YDP,,,,,32.54840088,-85.46820068,anonymous,EN,1,2,7,6,,6,1,3,3,1,1,5,1,"1,2,7,8",8,0,6,6,6,5,2,,3,3,3,3,4,4,3,5,7,4,7,5,6,7,7,6,7,4,4,4,4,2,2,2,4,4,1,1,4,1,1,1,1,1,2,2,1,no,79,12,,,12,2,0,1540344836,KS_G9QDMwM11WJQr936QYA**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Democrat,3.666666667,3,5,0,0,0
12/2/2019 18:38,12/2/2019 18:51,0,24.205.90.209,100,811,1,12/2/2019 18:51,R_3DqIaSrXoyDvBpY,,,,,34.15629578,-118.0867996,anonymous,EN,1,2,7,6,,6,1,3,4,1,3,1,1,"1,2,5,6,7,8",21,0,6,6,6,6,2,,3,1,2,1,1,1,1,1,1,6,5,5,5,5,6,6,7,3,4,3,3,6,5,4,5,1,1,1,1,1,3,3,1,2,2,2,1,no,74,9,,,14,2,0,1502765845,KS_G9QDMwM0n-STF6fVNFg**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Democrat,1,2,1,0,0,0
12/2/2019 19:02,12/2/2019 19:15,0,162.237.9.45,100,810,1,12/2/2019 19:16,R_ToqEeoxRVjqpGmJ,,,,,34.73860168,-92.42310333,anonymous,EN,1,1,6,6,,4,1,5,5,5,5,2,3,"1,2,3,4,5,7,8",21,0,7,5,7,6,2,,4,3,3,4,5,3,3,2,3,5,5,4,5,7,7,5,5,4,5,3,3,5,2,4,4,1,1,1,1,1,3,4,2,1,1,1,1,I think it's interesting thinking how harmful free speech and debate can become before some measures be put in place.,49,9,,,14,2,0,1650027670,KS_G9QDMwM2KeVcZKP8iBQ**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Democrat,4,3.333333333,2.666666667,0,0,0
12/2/2019 19:41,12/2/2019 19:55,0,69.41.80.50,100,814,1,12/2/2019 19:55,R_sYw6EtXx82B8RpL,,,,,32.78869629,-96.76760101,anonymous,EN,1,2,3,6,,5,1,3,3,2,3,5,1,"8,10",1,0,7,7,7,7,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,55,9,,,15,1,0,1505951039,KS_G9QDMwM2K5tq2HgGWYw**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Democrat,1,1,1,0,0,0
12/2/2019 19:46,12/2/2019 19:55,0,71.32.120.6,100,530,1,12/2/2019 19:55,R_Xqco8d5cGWgBz7b,,,,,33.63619995,-112.0907974,anonymous,EN,1,2,3,6,,6,1,5,5,4,4,5,3,3,21,0,7,7,7,4,2,,1,2,1,1,1,1,1,1,2,4,4,1,4,4,5,4,4,4,4,4,4,5,3,5,5,1,2,1,1,1,1,1,1,3,3,2,1,Very interesting study for sure!,67,2,,2,5,1,0,1504590284,KS_G9QDMwM2d_HqE8o_HfA**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Democrat,1,1.333333333,1.333333333,0,0,0
12/3/2019 10:58,12/3/2019 11:13,0,184.53.32.98,100,924,1,12/3/2019 11:13,R_1QbwOwri2bqWZlw,,,,,37.75100708,-97.8219986,anonymous,EN,1,1,5,6,,5,1,4,4,3,5,5,3,"1,2,7,8,9,10",21,0,7,7,7,7,2,,1,1,1,1,5,1,1,1,1,7,6,4,7,6,6,6,6,4,5,3,2,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,"It was hard to answer the questions concerning the new organizations. There was no distinction between legitimate news orgs like CNN and the FOX news people like Hannity, Carlson..etc.",64,13,,2,11,2,0,1502965740,KS_G9QDMwM0vGX692-l89w**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Democrat,2.333333333,1,1,0,0,0
12/3/2019 11:08,12/3/2019 11:14,0,70.135.138.37,100,387,1,12/3/2019 11:14,R_2TOjTQZz1k5MKT0,,,,,28.52999878,-81.48069763,anonymous,EN,1,2,5,6,,6,1,4,4,2,1,5,4,"1,3,7,8,9,10",21,0,4,6,7,4,2,,1,1,1,1,1,1,1,1,1,1,4,4,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,71,12,,,16,1,0,1628560803,KS_G9QDMwM1HN1J1voRuxg**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Democrat,1,1,1,0,0,0
12/3/2019 11:09,12/3/2019 11:16,0,149.169.81.71,100,410,1,12/3/2019 11:16,R_3HvNz8nkkVjrMNH,,,,,33.4322052,-111.9343033,anonymous,EN,1,2,5,6,,5,1,4,4,3,2,5,2,"1,2,3,7,8,9,10",21,0,7,4,7,2,2,,1,1,1,1,3,1,1,1,1,7,4,4,6,7,7,7,7,4,4,4,4,5,1,4,5,1,1,1,1,1,1,1,1,1,1,1,1,,57,9,,,15,2,0,1505924128,KS_G9QDMwM2LurDdmHgvGg**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Democrat,1.666666667,1,1,0,0,0
12/3/2019 11:10,12/3/2019 11:20,0,128.220.159.65,100,569,1,12/3/2019 11:20,R_2CTGzK1vrFFbCfJ,,,,,39.32479858,-76.60620117,anonymous,EN,1,2,5,6,,5,1,4,4,2,2,5,1,"1,2,6,7,8,9,10",20,0,5,5,5,5,2,,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,2,1,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,no,59,11,,2,11,3,0,1504274444,KS_G9QDMwM3q4apkh1XP2w**,,An AI-assisted person who is trained to moderate discussions,a moderator aided by AI,A moderator aided by AI,a trained person aided by AI,a person aided by AI,editors and journalists aided by AI,editors and journalists aided by AI are,a person assisted by an AI who,AI-assisted person,an analysis of computational models,person assisted by an AI who,created,generated and posted,an AI-assisted person,generated and posted,generating,an AI-assisted moderator,Democrat,1,1,1,0,0,0
11/28/2019 13:44,11/28/2019 13:54,0,98.235.146.162,100,641,1,11/28/2019 13:54,R_Anh5miDbLYI1wqt,,,,,40.35069275,-75.91429901,anonymous,EN,1,1,7,5,,6,1,4,5,4,5,5,4,"1,2,7,8,10",21,0,6,4,6,5,2,,2,4,1,1,3,1,5,1,2,4,4,2,2,2,2,2,2,2,5,4,4,4,3,2,2,1,1,1,1,1,1,1,1,2,2,2,2,,67,9,,,26,1,0,1502559186,KS_G9QDMwM1Yo8aelzppng**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Democrat,1.666666667,2.333333333,2.666666667,0,0,0
11/30/2019 14:15,11/30/2019 15:03,0,72.208.157.22,100,2880,1,11/30/2019 15:03,R_1kNtHruzUff2VzH,,,,,33.48890686,-112.2173004,anonymous,EN,1,2,5,4,,3,1,5,5,5,5,1,4,"1,3,4,5,6",21,0,7,7,7,7,2,,1,1,1,13,1,1,1,13,1,4,1,2,7,4,6,2,6,6,2,6,5,6,2,6,5,6,7,6,2,6,6,5,6,1,2,6,2,none,41,13,,1,3,2,1,1502043008,KS_G9QDMwM2o2dnkXldwdA**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Democrat,5,1,5,1,1,1
11/30/2019 16:10,11/30/2019 16:21,0,174.72.255.98,100,688,1,11/30/2019 16:21,R_1GwaABS8emKnj1Q,,,,,36.17880249,-115.1715012,anonymous,EN,1,2,5,3,,2,1,5,5,4,4,5,2,"3,4,5",8,0,7,7,6,5,2,,2,3,3,1,1,1,2,3,1,4,5,4,5,5,4,4,5,4,5,4,5,4,5,4,4,1,1,2,1,2,2,2,2,1,2,1,2,,31,12,,,7,3,0,1527360931,KS_G9QDMwM2KRcQlXaS4gA**,,An AI-assisted person who is trained to moderate discussions,a moderator aided by AI,A moderator aided by AI,a trained person aided by AI,a person aided by AI,editors and journalists aided by AI,editors and journalists aided by AI are,a person assisted by an AI who,AI-assisted person,an analysis of computational models,person assisted by an AI who,created,generated and posted,an AI-assisted person,generated and posted,generating,an AI-assisted moderator,Democrat,1,2.666666667,2,0,0,0
11/30/2019 18:21,11/30/2019 18:27,0,68.174.115.91,100,403,1,11/30/2019 18:27,R_1QhZHKhrcjtq2HB,,,,,40.8170929,-73.93920135,anonymous,EN,1,2,7,3,,2,1,2,4,2,4,5,3,"7,8,9,10",7,0,3,2,3,2,2,,3,2,3,2,2,2,1,2,1,2,5,1,2,1,4,2,3,3,2,3,5,3,2,3,2,7,3,3,4,6,4,6,4,6,4,4,2,,32,1,,2,18,2,1,1228530752,KS_G9QDMwM3rh9-jJD0jyg**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Democrat,2,2.666666667,1.333333333,1,1,1
12/2/2019 15:58,12/2/2019 16:16,0,71.205.57.186,100,1117,1,12/2/2019 16:16,R_TnQaf3vuqMBFGSt,,,,,39.67379761,-104.9324036,anonymous,EN,1,2,7,6,,6,2,3,4,2,2,1,1,"1,2,5,7,8",4,0,5,2,1,4,2,,2,3,2,2,2,2,1,3,1,7,7,6,6,6,6,6,6,6,5,5,4,4,4,4,4,2,3,3,2,1,2,2,2,2,2,2,2,,67,12,,,5,2,0,1382549475,KS_G9QDMwM3A6QzYeb8oqQ**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Democrat,2,2.333333333,1.666666667,0,0,0
12/2/2019 17:45,12/2/2019 18:05,0,206.55.183.240,100,1189,1,12/2/2019 18:05,R_AHx9KmoSaBQvIv7,,,,,44.96910095,-93.28430176,anonymous,EN,1,1,6,6,,6,2,5,5,2,2,5,2,"1,2,3,4,5,6,7,8,9,10",7,0,5,3,5,3,2,,1,1,1,1,1,1,3,1,1,7,7,6,7,7,7,6,6,6,5,5,5,6,5,5,5,2,2,2,2,1,1,1,6,4,2,2,2,No.,74,11,Nontheist Quaker,2,17,2,0,1504300251,KS_G9QDMwM0i8AUFbegbVw**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Democrat,1,1,1.666666667,0,0,0
12/2/2019 17:58,12/2/2019 18:10,0,108.76.222.219,100,732,1,12/2/2019 18:10,R_1GDknRAEkdXi0jp,,,,,43.11659241,-87.99040222,anonymous,EN,1,2,5,6,,3,1,4,4,4,4,1,4,"1,8,9,10",20,0,7,5,7,4,2,,7,1,1,13,13,13,13,1,1,4,4,4,4,4,4,4,5,4,4,4,5,4,4,4,5,3,6,4,4,5,5,4,4,1,4,2,2,,44,2,,2,16,1,0,1608092994,KS_G9QDMwM15F6ksXtXMHg**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Democrat,13,3,5,1,0,0
12/2/2019 18:16,12/2/2019 18:21,0,68.192.94.60,100,251,1,12/2/2019 18:21,R_1ozEKB0I6YV4ovP,,,,,41.16819763,-73.26889801,anonymous,EN,1,2,6,6,,2,1,2,2,2,2,5,2,11,6,0,5,6,5,4,2,,7,7,7,2,7,2,7,7,7,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,5,4,4,5,4,4,4,5,4,3,3,2,,33,12,,,15,2,1,1305914262,KS_G9QDMwM29Ezd8PX6Zfg**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Democrat,3.666666667,7,7,1,1,1
12/3/2019 10:12,12/3/2019 10:20,0,98.5.89.233,100,510,1,12/3/2019 10:20,R_2SkLVJhmj7eDDHN,,,,,42.95539856,-78.86380005,anonymous,EN,1,1,5,4,,5,1,5,5,4,4,1,4,"1,2,3,4,5,8,9,10",21,0,7,7,7,6,2,,1,1,2,6,7,6,1,3,2,3,4,5,5,3,5,4,4,4,4,4,4,4,4,4,4,3,2,3,4,1,3,3,2,1,2,2,2,None,63,1,,1,2,3,0,1566607656,KS_G9QDMwM3jbP4uz6YNSQ**,,An AI-assisted person who is trained to moderate discussions,a moderator aided by AI,A moderator aided by AI,a trained person aided by AI,a person aided by AI,editors and journalists aided by AI,editors and journalists aided by AI are,a person assisted by an AI who,AI-assisted person,an analysis of computational models,person assisted by an AI who,created,generated and posted,an AI-assisted person,generated and posted,generating,an AI-assisted moderator,Democrat,6.333333333,1.333333333,2,0,0,0
12/14/2019 11:01,12/14/2019 11:15,0,96.19.133.192,100,867,1,12/14/2019 11:15,R_2YKCtIIf2UYYqAT,,,,,30.50950623,-88.97350311,anonymous,EN,1,1,5,6,,2,1,1,5,1,2,5,3,"1,2,4,5,6,7,8,10",8,0,5,6,6,5,2,,3,1,1,1,2,1,1,3,2,6,5,4,6,6,5,6,6,7,6,7,6,6,5,6,6,1,2,5,1,2,3,2,1,2,4,3,2,"The survey was very interesting, thank you for the opportunity!",28,9,,,22,3,0,1387131461,KS_G9QDMwM0W_coYXD-wWw**,,An AI-assisted person who is trained to moderate discussions,a moderator aided by AI,A moderator aided by AI,a trained person aided by AI,a person aided by AI,editors and journalists aided by AI,editors and journalists aided by AI are,a person assisted by an AI who,AI-assisted person,an analysis of computational models,person assisted by an AI who,created,generated and posted,an AI-assisted person,generated and posted,generating,an AI-assisted moderator,Democrat,1.333333333,1.666666667,2,0,0,0
11/27/2019 19:49,11/27/2019 19:56,0,98.244.240.105,100,446,1,11/27/2019 19:56,R_2fHfbqgmqorNxF8,,,,,28.90390015,-81.99690247,anonymous,EN,1,2,3,6,,6,1,2,2,1,1,5,1,11,7,0,7,7,7,6,2,,8,4,3,3,3,2,1,1,1,4,3,4,5,5,4,5,5,5,3,3,5,4,3,4,3,3,3,4,4,3,4,4,4,3,3,3,3,,67,9,,,17,2,0,1506000032,KS_G9QDMwM3wEn0Jt-pE8w**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Democrat,2.666666667,5,1,0,0,0
11/30/2019 15:23,11/30/2019 15:43,0,37.10.24.7,100,1197,1,11/30/2019 15:43,R_10C0EGZJnPzYnZX,,,,,39.0480957,-77.47280121,anonymous,EN,1,1,5,6,,1,1,4,5,1,4,5,4,"1,7,8",6,0,7,7,7,6,2,,3,3,1,1,1,1,1,1,2,6,5,5,4,6,5,5,5,4,1,7,4,5,4,4,5,5,4,3,3,4,4,3,5,5,4,4,3,No.,24,12,,,11,2,1,1652150016,KS_G9QDMwM39HsCGGCg5Fg**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Democrat,1,2.333333333,1.333333333,1,1,1
11/30/2019 16:07,11/30/2019 16:14,0,68.32.142.94,100,430,1,11/30/2019 16:14,R_2YPpdyZTiCsxPYV,,,,,42.8934021,-85.76139832,anonymous,EN,1,1,7,6,,6,1,3,2,2,2,1,1,"1,2,8,9",20,0,4,6,7,1,2,,5,3,3,3,3,3,1,7,2,5,6,4,5,6,6,6,5,3,3,2,3,5,5,5,5,2,2,4,2,1,2,2,2,3,4,3,3,nope,71,9,,,27,3,0,1558149774,KS_G9QDMwM0ysiBgAwBswA**,,An AI-assisted person who is trained to moderate discussions,a moderator aided by AI,A moderator aided by AI,a trained person aided by AI,a person aided by AI,editors and journalists aided by AI,editors and journalists aided by AI are,a person assisted by an AI who,AI-assisted person,an analysis of computational models,person assisted by an AI who,created,generated and posted,an AI-assisted person,generated and posted,generating,an AI-assisted moderator,Democrat,3,3.666666667,3.333333333,0,0,0
11/30/2019 17:52,11/30/2019 18:01,0,68.96.42.215,100,526,1,11/30/2019 18:01,R_3RvKvK2gugyoKWz,,,,,29.99729919,-90.04309845,anonymous,EN,1,1,5,4,,3,1,4,4,4,4,"1,4",3,"1,2,6",7,0,5,5,6,6,2,,4,3,2,2,3,3,1,1,1,6,5,4,4,4,4,4,4,3,4,4,4,4,4,4,4,2,2,4,4,3,4,4,4,2,3,3,3,,43,1,,1,16,1,0,1637532413,KS_G9QDMwM1MXVvtWcrewg**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Democrat,2.666666667,3,1,0,0,0
12/2/2019 14:42,12/2/2019 14:53,0,66.41.249.193,100,652,1,12/2/2019 14:53,R_29miRfzx0zZYB1D,,,,,44.95480347,-93.15509796,anonymous,EN,1,2,6,6,,6,1,3,4,1,1,5,3,"4,5",6,0,7,7,7,5,2,,11,12,11,11,11,12,9,11,11,5,5,6,6,5,5,5,6,5,5,5,5,5,5,6,6,2,1,1,2,2,2,2,2,4,3,3,3,,74,2,,2,21,1,1,1596049079,KS_G9QDMwM32Zzh9fdpaLA**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Democrat,11.33333333,11.33333333,10.33333333,0,0,0
12/2/2019 16:55,12/2/2019 19:33,0,66.86.130.17,100,9515,1,12/2/2019 19:33,R_1OIHWMUb95VVKJ7,,,,,38.93609619,-92.30560303,anonymous,EN,1,1,7,6,,6,1,1,2,1,3,5,2,"1,2,7,8,10",21,0,6,6,7,6,2,,6,3,3,3,6,2,3,2,3,6,6,4,5,6,6,5,5,4,4,3,5,4,5,4,4,2,1,2,1,3,3,2,1,4,4,3,3,,76,1,,2,27,1,0,1502953448,KS_G9QDMwM1y0FlZrLKIUw**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Democrat,3.666666667,4,2.666666667,0,0,0
12/2/2019 17:09,12/2/2019 17:17,0,98.1.44.254,100,479,1,12/2/2019 17:17,R_3mgA4Wtc4opla4P,,,,,43.16119385,-78.69460297,anonymous,EN,1,2,5,6,,3,1,5,5,4,4,5,3,"1,2,3,5,6,7,8,9,10",8,0,7,6,6,6,2,,5,6,2,2,1,1,1,1,1,5,4,4,5,4,3,4,6,4,5,4,5,4,4,3,4,7,5,5,3,7,4,5,3,6,4,5,3,,39,10,,,1,3,1,1391284618,KS_G9QDMwM2ZKXxhGM3AFw**,,An AI-assisted person who is trained to moderate discussions,a moderator aided by AI,A moderator aided by AI,a trained person aided by AI,a person aided by AI,editors and journalists aided by AI,editors and journalists aided by AI are,a person assisted by an AI who,AI-assisted person,an analysis of computational models,person assisted by an AI who,created,generated and posted,an AI-assisted person,generated and posted,generating,an AI-assisted moderator,Democrat,1.333333333,4.333333333,1,1,1,1
12/2/2019 17:46,12/2/2019 17:49,0,70.185.222.200,100,222,1,12/2/2019 17:49,R_1r82TFSFbz28atA,,,,,36.09539795,-95.92230225,anonymous,EN,1,2,6,6,,4,1,4,3,4,4,5,3,3,6,0,7,5,7,5,2,,11,9,9,10,9,11,4,1,1,4,4,4,4,4,4,4,4,3,4,5,4,5,5,4,4,3,3,3,3,3,2,2,3,2,2,4,3,None,45,10,,,23,3,1,1505089024,KS_G9QDMwM2_umcVXEwEDA**,,An AI-assisted person who is trained to moderate discussions,a moderator aided by AI,A moderator aided by AI,a trained person aided by AI,a person aided by AI,editors and journalists aided by AI,editors and journalists aided by AI are,a person assisted by an AI who,AI-assisted person,an analysis of computational models,person assisted by an AI who,created,generated and posted,an AI-assisted person,generated and posted,generating,an AI-assisted moderator,Democrat,10,9.666666667,2,0,0,1
12/2/2019 18:03,12/2/2019 18:27,0,73.137.135.149,100,1459,1,12/2/2019 18:27,R_1GxI2tdUOjiamiI,,,,,33.39019775,-84.47480011,anonymous,EN,1,2,5,6,,6,1,4,4,3,3,5,3,"1,2,7,8,9,10",8,0,7,4,6,5,2,,4,2,4,1,4,1,3,2,4,6,7,5,5,6,6,6,7,6,6,6,6,5,6,5,5,3,4,3,4,3,4,3,3,1,3,2,3,"It was unsettling. I am undoing AI by eliminating Google Home Mini, etc. I don't plan to ever buy a driverless car. So I guess you could say I'm not convinced about the validity of AI.",73,12,,,8,1,0,1577030827,KS_G9QDMwM1ciLP9-6AK5A**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Democrat,2,3.333333333,3,0,0,0
12/2/2019 18:09,12/2/2019 18:16,0,76.165.97.2,100,368,1,12/2/2019 18:16,R_TpUkXn6mtj4hWIV,,,,,29.79780579,-90.80970001,anonymous,EN,1,2,3,4,,1,1,5,5,5,5,4,4,"1,2,3,4,5,6",7,0,7,7,7,7,2,,1,1,1,1,1,1,1,1,1,4,4,3,4,3,3,1,3,3,2,6,4,3,5,2,6,3,4,2,6,3,4,4,3,3,3,1,3,I feel like more Republicans need to be aware of those in need or in poverty too rather than just always thinking about themselves.,19,13,,1,15,2,1,1658106970,KS_G9QDMwM07kgIcBJE7RQ**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Democrat,1,1,1,1,1,1
12/2/2019 18:48,12/2/2019 18:58,0,73.12.72.210,100,612,1,12/2/2019 18:58,R_YYKKkMESXPq1G7f,,,,,37.51469421,-77.50340271,anonymous,EN,1,1,5,6,,6,1,2,2,2,2,2,3,"1,2,5,6,7,8",20,0,7,6,7,6,2,,3,2,2,2,2,2,2,12,2,4,6,5,5,6,6,6,5,4,4,4,4,5,5,5,5,2,3,1,2,2,2,1,1,5,5,3,3,No,66,1,,2,16,3,0,1339251143,KS_G9QDMwM2_cd3-Y1-WYw**,,An AI-assisted person who is trained to moderate discussions,a moderator aided by AI,A moderator aided by AI,a trained person aided by AI,a person aided by AI,editors and journalists aided by AI,editors and journalists aided by AI are,a person assisted by an AI who,AI-assisted person,an analysis of computational models,person assisted by an AI who,created,generated and posted,an AI-assisted person,generated and posted,generating,an AI-assisted moderator,Democrat,2,2.333333333,5.333333333,0,0,0
12/2/2019 18:50,12/2/2019 18:59,0,162.238.119.250,100,525,1,12/2/2019 18:59,R_2qra5hK0f60gdru,,,,,38.67059326,-90.37049866,anonymous,EN,1,2,5,6,,6,1,1,1,2,4,5,1,11,21,0,4,4,4,4,2,,1,1,1,1,1,1,1,1,1,1,7,7,4,7,7,7,7,4,6,1,7,7,7,7,7,1,1,1,1,1,1,2,2,1,2,2,3,,70,12,,,18,2,0,1504506458,KS_G9QDMwM1nd6d8OoTZGw**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Democrat,1,1,1,0,0,0
12/3/2019 10:42,12/3/2019 10:50,0,23.243.231.246,100,457,1,12/3/2019 10:50,R_2YlFucgdxphcP9H,,,,,34.28619385,-119.2263947,anonymous,EN,1,1,3,6,,2,1,5,5,5,5,5,3,"1,2,7,8,9,10",7,0,7,7,7,7,2,,6,6,6,5,5,5,1,1,1,4,7,1,1,4,4,1,4,4,3,2,2,3,3,3,3,2,3,3,3,2,2,3,3,3,3,3,3,nope,32,9,,,15,1,1,1507974600,KS_G9QDMwM3eWj4Rc29XOA**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Democrat,5,6,1,1,1,1
