StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,CONSENT,GENDER,EDU,COMUNIDAD_AUTÓNOMA,AGE_CAT,SOCIAL_1,SOCIAL_2,SOCIAL_3,SOCIAL_4,KNOW_EDU,KNOW_HELP,AI,FOLLOW,IDEO_1,PPID_1,PPID_2,PPID_3,PPID_4,CHECK,CHECK_6_TEXT,UNEM_3_1,UNEM_3_2,UNEM_3_3,IMM_3_1,IMM_3_2,IMM_3_3,CATAL_3_1,CATAL_3_2,CATAL_3_3,FAIR,BIASED,TRUST,AGREE,CIVIL_FAIR,CIVIL_BIASED,CIVIL_TRUST,CIVIL_AGREE,FACTS_FAIR,FACTS_BIASED,FACTS_TRUST,FACTS_AGREE,DEC_FAIR,DEC_BIASED,DEC_TRUST,DEC_AGREE,IMM_AGREE,IMM_QUALITY,IMM_CRED,IMM_BIASED,BEN_AGREE,BEN_QUALITY,BEN_CRED,BEN_BIASED,TE_AGREE,TE_QUALITY,TE_CRED,TE_BIASED,INCOME,AGE,OPEN,condition,pro,pid,psid,screen,SCENARIO_01,SCENARIO_02,SCENARIO_03,SCENARIO_04,SCENARIO_05,SCENARIO_06,SCENARIO_07,SCENARIO_08,SCENARIO_09,SCENARIO_10,SCENARIO_11,Create New Field or Choose From Dropdown...,ideology,own_imm_lib,own_unem_lib,own_catal_lib,imm_lib,unem_lib,catal_lib
12/18/2019 8:06,12/18/2019 8:16,0,83.57.64.23,100,548,1,12/18/2019 8:16,R_32Lo7D2J213cVIA,,,,,39.01119995,-6.01159668,anonymous,EN,1,1,3,10,3,4,4,3,4,2,3,"2,3,4",7,7,5,4,5,4,2,,8,8,9,7,8,7,7,7,8,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,28,Muy interesante y llamativo en su forma y fondo. Gracias.,3,1,1667759468,OXBbUeeV77G3hz0W2h_S4g**,,moderador con la ayuda de Inteligencia Artificial,una persona con la ayuda de Inteligencia Artificial,moderador ayudado por Inteligencia Artificial,editores y periodistas ayudados por Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial actuarían,los editores y periodistas ayudados por Inteligencia Artificial serían,unos editores y periodistas ayudados por Inteligencia Artificial recomienden,una persona que con la ayuda de Inteligencia Artificial,esta persona ayudada por Inteligencia Artificial,la misma persona que con la ayuda de Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial serían políticamente objetivos e imparciales,,derechas,7.333333333,8.333333333,7.333333333,0,0,0
12/18/2019 8:07,12/18/2019 8:22,0,85.48.188.212,100,925,1,12/18/2019 8:22,R_2Pq8TLLUqGWtNcf,,,,,40.41720581,-3.684005737,anonymous,EN,1,2,3,11,4,5,4,2,5,5,3,"1,2,7,8,9,10",20,2,7,7,7,4,2,,1,1,1,7,7,7,1,1,1,4,4,4,6,7,7,7,7,4,4,4,4,4,4,4,1,4,3,2,3,7,4,3,4,7,4,4,4,5,40,No,1,1,1165419651,OXBbUeeV77GSGiUlLNMXoQ**,,programa de Inteligencia Artificial,programa de Inteligencia Artificial,programa de Inteligencia Artificial,un programa de Inteligencia Artificial,el programa de Inteligencia Artificial actuaría,el programa de Inteligencia Artificial sería,un programa de Inteligencia Artificial recomiende,un programa de Inteligencia Artificial que,este programa de Inteligencia Artificial,el mismo programa de Inteligencia Artificial que,el programa de Inteligencia Artificial sería políticamente objetivo e imparcial,,izquierdas,7,1,1,1,1,1
12/18/2019 8:07,12/18/2019 8:14,0,89.131.67.215,100,454,1,12/18/2019 8:14,R_2aVyj1BlFiddt1x,,,,,39.58329773,-0.449996948,anonymous,EN,1,2,5,17,3,2,2,2,3,5,3,"6,7,8,9,10",20,2,6,6,4,6,2,,2,3,3,1,3,2,1,1,1,3,3,4,4,4,3,3,6,4,3,3,2,4,3,3,2,1,1,2,1,1,1,1,1,3,3,2,3,8,32,Ninguno,2,0,1291673912,OXBbUeeV77HK-isNpacoog**,,moderador,persona,moderador,editores y periodistas,los editores y periodistas actuarían,los editores y periodistas serían,unos editores y periodistas recomienden,una persona que,esta persona,la misma persona que,los editores y periodistas serían políticamente objetivos e imparciales,,izquierdas,2,2.666666667,1,0,0,0
12/18/2019 8:07,12/18/2019 8:15,0,88.5.31.109,100,475,1,12/18/2019 8:15,R_31a5eQUFYP0Nr7d,,,,,28.48530579,-16.32009888,anonymous,EN,1,1,4,5,3,5,5,3,3,5,3,"1,2,3,4,5,7,8,9,10",20,2,7,4,6,6,2,,1,1,1,1,1,1,1,1,1,4,1,2,2,4,1,2,3,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,25,No,3,0,1485914963,OXBbUeeV77HmU-UorQN5Kw**,,moderador con la ayuda de Inteligencia Artificial,una persona con la ayuda de Inteligencia Artificial,moderador ayudado por Inteligencia Artificial,editores y periodistas ayudados por Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial actuarían,los editores y periodistas ayudados por Inteligencia Artificial serían,unos editores y periodistas ayudados por Inteligencia Artificial recomienden,una persona que con la ayuda de Inteligencia Artificial,esta persona ayudada por Inteligencia Artificial,la misma persona que con la ayuda de Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial serían políticamente objetivos e imparciales,,izquierdas,1,1,1,0,0,0
12/18/2019 8:07,12/18/2019 8:13,0,77.27.102.4,100,369,1,12/18/2019 8:13,R_1NlSlKhvrMVg3sz,,,,,42.87989807,-8.547302246,anonymous,EN,1,2,4,11,3,5,2,2,5,5,3,11,7,5,4,4,4,4,2,,2,1,2,12,11,13,13,7,7,4,2,4,7,7,7,6,6,1,2,3,4,4,4,4,4,3,3,3,3,1,1,1,1,4,4,4,4,3,27,Sin comentarios,2,0,1373423052,OXBbUeeV77FxvQGtmbpJBg**,,moderador,persona,moderador,editores y periodistas,los editores y periodistas actuarían,los editores y periodistas serían,unos editores y periodistas recomienden,una persona que,esta persona,la misma persona que,los editores y periodistas serían políticamente objetivos e imparciales,,centro,12,1.666666667,9,1,0,1
12/18/2019 8:07,12/18/2019 8:23,0,213.143.51.82,100,921,1,12/18/2019 8:23,R_3PisOL4Lw2p8jbR,,,,,43.36560059,-8.404296875,anonymous,EN,1,2,4,13,3,4,4,5,4,1,4,1,20,3,4,3,4,5,2,,2,3,1,2,2,3,11,6,3,4,5,6,5,5,5,5,5,4,5,6,6,4,4,4,5,4,5,5,5,3,2,2,3,5,5,4,5,8,30,No,1,0,1583138660,OXBbUeeV77E7IEGPyIWlRA**,,programa de Inteligencia Artificial,programa de Inteligencia Artificial,programa de Inteligencia Artificial,un programa de Inteligencia Artificial,el programa de Inteligencia Artificial actuaría,el programa de Inteligencia Artificial sería,un programa de Inteligencia Artificial recomiende,un programa de Inteligencia Artificial que,este programa de Inteligencia Artificial,el mismo programa de Inteligencia Artificial que,el programa de Inteligencia Artificial sería políticamente objetivo e imparcial,,izquierdas,2.333333333,2,6.666666667,0,0,0
12/18/2019 8:13,12/18/2019 8:27,0,92.187.233.36,100,817,1,12/18/2019 8:27,R_3dRDN6KR0xfTmvn,,,,,43.46470642,-3.804397583,anonymous,EN,1,1,3,6,4,5,5,5,5,4,3,"1,2,4,5,7,8,10",20,2,6,5,6,4,2,,1,2,1,1,1,1,1,1,1,4,5,4,6,7,7,7,7,7,7,7,7,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,6,34,ha sido una encuesta interesante,1,1,1641204432,OXBbUeeV77Fk_to-ttzBVg**,,programa de Inteligencia Artificial,programa de Inteligencia Artificial,programa de Inteligencia Artificial,un programa de Inteligencia Artificial,el programa de Inteligencia Artificial actuaría,el programa de Inteligencia Artificial sería,un programa de Inteligencia Artificial recomiende,un programa de Inteligencia Artificial que,este programa de Inteligencia Artificial,el mismo programa de Inteligencia Artificial que,el programa de Inteligencia Artificial sería políticamente objetivo e imparcial,,izquierdas,1,1.333333333,1,1,1,1
12/18/2019 8:14,12/18/2019 8:37,0,188.76.102.116,100,1413,1,12/18/2019 8:37,R_3rOoOpfFcCAKYUe,,,,,40.41430664,-3.701599121,anonymous,EN,1,1,4,13,4,4,2,2,5,5,3,"1,2,3,4,5,6,7,8,9,10",21,10,7,4,4,1,2,,9,1,13,8,1,11,13,13,13,7,1,4,7,6,4,4,7,4,4,2,7,7,4,4,4,1,1,1,1,4,4,3,4,7,7,7,4,8,39,"Extraña encuesta, gracias.",3,1,1355697334,OXBbUeeV77HOzSXodtjjdg**,,moderador con la ayuda de Inteligencia Artificial,una persona con la ayuda de Inteligencia Artificial,moderador ayudado por Inteligencia Artificial,editores y periodistas ayudados por Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial actuarían,los editores y periodistas ayudados por Inteligencia Artificial serían,unos editores y periodistas ayudados por Inteligencia Artificial recomienden,una persona que con la ayuda de Inteligencia Artificial,esta persona ayudada por Inteligencia Artificial,la misma persona que con la ayuda de Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial serían políticamente objetivos e imparciales,,derechas,6.666666667,7.666666667,13,1,0,0
12/18/2019 8:19,12/18/2019 8:27,0,213.4.184.33,100,529,1,12/18/2019 8:27,R_3hi60mmVY9PcSO2,,,,,41.38909912,2.161102295,anonymous,EN,1,2,4,17,2,3,1,2,4,5,4,"1,2,8,10",7,8,5,5,7,5,2,,11,7,9,12,13,13,13,13,13,4,1,3,4,4,4,6,6,2,2,1,2,1,1,2,1,7,6,6,7,4,3,3,4,7,6,3,5,7,16,Debería poder desarrollar ciertos temas,2,1,1669538175,OXBbUeeV77GAdqEICEw_7Q**,,moderador,persona,moderador,editores y periodistas,los editores y periodistas actuarían,los editores y periodistas serían,unos editores y periodistas recomienden,una persona que,esta persona,la misma persona que,los editores y periodistas serían políticamente objetivos e imparciales,,derechas,12.66666667,9,13,0,0,0
12/18/2019 8:19,12/18/2019 8:32,0,2.141.67.52,100,788,1,12/18/2019 8:32,R_1CjvXOdEF619uSg,,,,,41.39489746,2.175598145,anonymous,EN,1,1,3,9,4,5,3,2,5,5,1,"2,4,6",20,4,5,3,4,3,2,,9,7,3,2,3,3,13,10,1,6,1,3,7,7,1,7,7,5,3,4,4,6,5,5,5,5,3,3,4,4,2,3,5,4,4,4,5,6,42,,2,1,1649060679,OXBbUeeV77Fm77jAe4hxiA**,,moderador,persona,moderador,editores y periodistas,los editores y periodistas actuarían,los editores y periodistas serían,unos editores y periodistas recomienden,una persona que,esta persona,la misma persona que,los editores y periodistas serían políticamente objetivos e imparciales,,izquierdas,2.666666667,6.333333333,8,1,1,0
12/18/2019 8:19,12/18/2019 9:02,0,31.4.194.252,100,2572,1,12/18/2019 9:02,R_2uU1PcUL5G73ZiE,,,,,37.38340759,-5.978897095,anonymous,EN,1,1,4,1,5,5,3,2,3,5,3,1,7,5,4,4,4,4,2,,4,3,2,4,4,4,11,13,11,2,4,3,3,5,5,6,6,3,3,3,3,3,3,4,3,5,4,4,4,4,3,3,3,6,4,5,4,5,46,,1,1,1165518494,OXBbUeeV77En5Uzn3gD_8w**,,programa de Inteligencia Artificial,programa de Inteligencia Artificial,programa de Inteligencia Artificial,un programa de Inteligencia Artificial,el programa de Inteligencia Artificial actuaría,el programa de Inteligencia Artificial sería,un programa de Inteligencia Artificial recomiende,un programa de Inteligencia Artificial que,este programa de Inteligencia Artificial,el mismo programa de Inteligencia Artificial que,el programa de Inteligencia Artificial sería políticamente objetivo e imparcial,,centro,4,3,11.66666667,1,1,0
12/18/2019 8:19,12/18/2019 8:28,0,92.59.120.173,100,564,1,12/18/2019 8:28,R_1g77glkOxyCn3GS,,,,,41.38909912,2.161102295,anonymous,EN,1,2,3,9,5,5,5,1,4,5,3,"1,8,9,10",8,7,4,4,4,4,2,,1,1,4,11,13,11,12,13,13,7,5,7,7,7,5,7,7,2,3,7,4,5,5,4,2,7,7,7,7,7,5,7,7,7,7,5,7,5,43,ninguno,2,1,1613212086,OXBbUeeV77EUIQBz_oW0bA**,,moderador,persona,moderador,editores y periodistas,los editores y periodistas actuarían,los editores y periodistas serían,unos editores y periodistas recomienden,una persona que,esta persona,la misma persona que,los editores y periodistas serían políticamente objetivos e imparciales,,derechas,11.66666667,2,12.66666667,0,1,0
12/18/2019 8:19,12/18/2019 8:36,0,77.27.101.240,100,1039,1,12/18/2019 8:36,R_3Pig09PpbjbF19E,,,,,42.87989807,-8.547302246,anonymous,EN,1,1,1,11,5,3,3,3,3,5,3,"1,2,7,8,9,10",7,8,4,4,4,4,2,,8,9,8,7,8,9,10,9,10,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,6,47,no,2,1,1486361316,OXBbUeeV77EEB7qDFrarxA**,,moderador,persona,moderador,editores y periodistas,los editores y periodistas actuarían,los editores y periodistas serían,unos editores y periodistas recomienden,una persona que,esta persona,la misma persona que,los editores y periodistas serían políticamente objetivos e imparciales,,derechas,8,8.333333333,9.666666667,0,0,0
12/18/2019 8:20,12/18/2019 8:26,0,2.153.37.126,100,328,1,12/18/2019 8:26,R_2DMKWXWFRyWUdVU,,,,,39.85809326,-4.022598267,anonymous,EN,1,2,4,7,4,4,1,2,2,5,2,"1,2,4,6,7,8,9,10",7,1,5,4,2,4,2,,7,7,7,7,7,7,1,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,34,NINGUNO,1,0,1341886068,OXBbUeeV77FkJ17G7EmrIQ**,,programa de Inteligencia Artificial,programa de Inteligencia Artificial,programa de Inteligencia Artificial,un programa de Inteligencia Artificial,el programa de Inteligencia Artificial actuaría,el programa de Inteligencia Artificial sería,un programa de Inteligencia Artificial recomiende,un programa de Inteligencia Artificial que,este programa de Inteligencia Artificial,el mismo programa de Inteligencia Artificial que,el programa de Inteligencia Artificial sería políticamente objetivo e imparcial,,izquierdas,7,7,5,0,0,0
12/18/2019 8:21,12/18/2019 8:23,0,84.78.25.24,100,128,1,12/18/2019 8:23,R_3EapyVi6FxGLltp,,,,,36.72860718,-4.433700562,anonymous,EN,1,1,4,1,3,4,5,5,5,"1,2,4",4,"1,2,3,4,7,8,9",21,7,7,6,6,6,2,,2,2,3,1,2,2,1,2,2,6,6,6,6,6,7,6,6,6,5,7,7,7,6,6,6,7,7,7,5,6,6,6,5,6,7,6,7,7,27,Todo bien,1,1,1536933214,OXBbUeeV77GXQo9O3--oVg**,,programa de Inteligencia Artificial,programa de Inteligencia Artificial,programa de Inteligencia Artificial,un programa de Inteligencia Artificial,el programa de Inteligencia Artificial actuaría,el programa de Inteligencia Artificial sería,un programa de Inteligencia Artificial recomiende,un programa de Inteligencia Artificial que,este programa de Inteligencia Artificial,el mismo programa de Inteligencia Artificial que,el programa de Inteligencia Artificial sería políticamente objetivo e imparcial,,derechas,1.666666667,2.333333333,1.666666667,1,1,1
12/18/2019 8:24,12/18/2019 8:34,0,92.56.10.147,100,606,1,12/18/2019 8:34,R_2qaaE9CSkeIltR8,,,,,40.41720581,-3.684005737,anonymous,EN,1,1,5,1,3,2,1,1,2,1,4,"1,2,7,8",7,2,4,4,7,2,2,,1,4,1,3,7,1,7,13,7,5,2,4,4,7,7,7,4,7,7,7,7,6,7,7,7,7,6,6,7,7,7,7,7,7,7,7,7,6,23,,1,1,1613127578,OXBbUeeV77EGkqjiMvbimw**,,programa de Inteligencia Artificial,programa de Inteligencia Artificial,programa de Inteligencia Artificial,un programa de Inteligencia Artificial,el programa de Inteligencia Artificial actuaría,el programa de Inteligencia Artificial sería,un programa de Inteligencia Artificial recomiende,un programa de Inteligencia Artificial que,este programa de Inteligencia Artificial,el mismo programa de Inteligencia Artificial que,el programa de Inteligencia Artificial sería políticamente objetivo e imparcial,,izquierdas,3.666666667,2,9,1,1,0
12/18/2019 8:24,12/18/2019 8:34,0,62.37.96.52,100,586,1,12/18/2019 8:34,R_3hc02B1g6DB6lbd,,,,,43.26260376,-2.923797607,anonymous,EN,1,2,3,16,2,5,5,5,5,2,4,"1,2,3,4,5,6,7,8,9,10",7,6,3,4,5,2,2,,1,1,8,5,10,5,1,13,13,7,7,7,6,7,4,7,7,7,6,6,1,7,4,4,1,3,4,6,7,7,7,7,5,7,7,7,4,10,13,,1,1,1666061766,OXBbUeeV77F64DhYdW_iCw**,,programa de Inteligencia Artificial,programa de Inteligencia Artificial,programa de Inteligencia Artificial,un programa de Inteligencia Artificial,el programa de Inteligencia Artificial actuaría,el programa de Inteligencia Artificial sería,un programa de Inteligencia Artificial recomiende,un programa de Inteligencia Artificial que,este programa de Inteligencia Artificial,el mismo programa de Inteligencia Artificial que,el programa de Inteligencia Artificial sería políticamente objetivo e imparcial,,derechas,6.666666667,3.333333333,9,1,1,0
12/18/2019 8:24,12/18/2019 8:38,0,81.61.149.5,100,840,1,12/18/2019 8:38,R_1rOe2D0OcC1j6qz,,,,,41.11669922,1.25,anonymous,EN,1,2,5,9,4,3,2,2,2,4,3,"4,5,6,7",20,2,5,4,5,3,1,,3,7,1,5,6,11,1,1,2,5,5,4,6,6,4,5,7,2,2,2,3,3,4,5,5,5,3,3,2,2,4,3,3,6,4,4,3,8,37,,2,1,1536348121,OXBbUeeV77H9EbLJEXjciA**,,moderador,persona,moderador,editores y periodistas,los editores y periodistas actuarían,los editores y periodistas serían,unos editores y periodistas recomienden,una persona que,esta persona,la misma persona que,los editores y periodistas serían políticamente objetivos e imparciales,,izquierdas,7.333333333,3.666666667,1.333333333,0,1,1
12/18/2019 8:25,12/18/2019 8:38,0,95.131.170.243,100,797,1,12/18/2019 8:38,R_RWyYMCqxf8otNw5,,,,,40.41720581,-3.684005737,anonymous,EN,1,1,4,3,6,3,2,1,2,5,4,"1,3,4,6",1,5,1,4,4,1,2,,6,13,5,1,1,1,7,7,7,7,4,4,7,7,7,7,7,3,2,1,1,3,1,1,3,5,6,7,4,3,3,2,1,5,4,5,4,5,54,,2,1,1486063213,OXBbUeeV77HoGFFkME9oew**,,moderador,persona,moderador,editores y periodistas,los editores y periodistas actuarían,los editores y periodistas serían,unos editores y periodistas recomienden,una persona que,esta persona,la misma persona que,los editores y periodistas serían políticamente objetivos e imparciales,,centro,1,8,7,1,0,0
12/18/2019 8:25,12/18/2019 8:33,0,90.75.232.52,100,455,1,12/18/2019 8:33,R_3HhHluv0ZyssyuU,,,,,38.90840149,-6.617904663,anonymous,EN,1,2,2,10,5,4,3,4,4,4,4,"3,5",21,9,4,7,7,6,4,,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,48,No,2,0,1517148549,OXBbUeeV77GiLsBuOPWi9w**,,moderador,persona,moderador,editores y periodistas,los editores y periodistas actuarían,los editores y periodistas serían,unos editores y periodistas recomienden,una persona que,esta persona,la misma persona que,los editores y periodistas serían políticamente objetivos e imparciales,,derechas,1,1,1,0,0,0
12/18/2019 8:27,12/18/2019 8:41,0,95.122.194.9,100,834,1,12/18/2019 8:41,R_3QYr1sztUlkcc2t,,,,,40.41430664,-3.701599121,anonymous,EN,1,1,5,13,4,4,4,5,4,5,3,"1,2,4,6,8",21,5,6,6,7,1,2,,4,3,2,3,4,5,8,10,10,5,5,5,7,6,5,6,7,4,4,4,4,4,4,5,4,6,5,5,4,3,3,4,3,5,4,5,4,10,39,"Interesante, fácil de seguir, y me deja con varias preguntas sobre la Inteligencia Artificial, y su futuro en nuestra Sociedad",3,1,1486085248,OXBbUeeV77GVsIlB5RZewQ**,,moderador con la ayuda de Inteligencia Artificial,una persona con la ayuda de Inteligencia Artificial,moderador ayudado por Inteligencia Artificial,editores y periodistas ayudados por Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial actuarían,los editores y periodistas ayudados por Inteligencia Artificial serían,unos editores y periodistas ayudados por Inteligencia Artificial recomienden,una persona que con la ayuda de Inteligencia Artificial,esta persona ayudada por Inteligencia Artificial,la misma persona que con la ayuda de Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial serían políticamente objetivos e imparciales,,centro,4,3,9.333333333,1,1,0
12/18/2019 8:28,12/18/2019 8:30,0,92.58.155.105,100,141,1,12/18/2019 8:30,R_bC0YYrtS4IsnoD7,,,,,40.41430664,-3.701599121,anonymous,EN,1,1,4,13,3,3,4,4,5,"2,3",4,"2,4",8,8,6,5,6,7,2,,11,10,9,11,11,9,7,8,7,4,4,3,3,4,3,3,4,3,3,2,3,3,2,3,4,2,3,2,2,4,3,3,3,3,3,4,3,4,19,,1,1,1485967460,OXBbUeeV77Gbqwz0HJoXxQ**,,programa de Inteligencia Artificial,programa de Inteligencia Artificial,programa de Inteligencia Artificial,un programa de Inteligencia Artificial,el programa de Inteligencia Artificial actuaría,el programa de Inteligencia Artificial sería,un programa de Inteligencia Artificial recomiende,un programa de Inteligencia Artificial que,este programa de Inteligencia Artificial,el mismo programa de Inteligencia Artificial que,el programa de Inteligencia Artificial sería políticamente objetivo e imparcial,,derechas,10.33333333,10,7.333333333,0,0,0
12/18/2019 8:28,12/18/2019 8:33,0,79.150.147.6,100,282,1,12/18/2019 8:33,R_3nOZJtlDonxNUss,,,,,38.90840149,-6.617904663,anonymous,EN,1,2,4,10,3,5,5,5,5,2,4,"1,2,5,8,9,10",21,3,5,5,5,2,2,,2,2,10,3,3,2,4,5,5,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,5,4,3,3,3,5,5,5,5,4,2,2,2,7,27,,3,1,1486004070,OXBbUeeV77G8QIbYKleJrQ**,,moderador con la ayuda de Inteligencia Artificial,una persona con la ayuda de Inteligencia Artificial,moderador ayudado por Inteligencia Artificial,editores y periodistas ayudados por Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial actuarían,los editores y periodistas ayudados por Inteligencia Artificial serían,unos editores y periodistas ayudados por Inteligencia Artificial recomienden,una persona que con la ayuda de Inteligencia Artificial,esta persona ayudada por Inteligencia Artificial,la misma persona que con la ayuda de Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial serían políticamente objetivos e imparciales,,izquierdas,2.666666667,4.666666667,4.666666667,1,1,1
12/18/2019 8:28,12/18/2019 8:33,0,90.77.227.184,100,270,1,12/18/2019 8:33,R_vvPRQOgmimaR6iR,,,,,41.65339661,-4.723403931,anonymous,EN,1,2,5,8,1,5,4,2,5,5,4,"1,2,3,4,5,6",7,3,6,6,7,6,2,,1,3,1,1,2,3,5,7,7,3,1,2,2,3,1,5,5,1,1,2,1,2,2,3,2,1,1,1,1,1,1,2,1,7,7,4,4,7,12,,3,0,1650753239,OXBbUeeV77FZ2iCgNFphUg**,,moderador con la ayuda de Inteligencia Artificial,una persona con la ayuda de Inteligencia Artificial,moderador ayudado por Inteligencia Artificial,editores y periodistas ayudados por Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial actuarían,los editores y periodistas ayudados por Inteligencia Artificial serían,unos editores y periodistas ayudados por Inteligencia Artificial recomienden,una persona que con la ayuda de Inteligencia Artificial,esta persona ayudada por Inteligencia Artificial,la misma persona que con la ayuda de Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial serían políticamente objetivos e imparciales,,izquierdas,2,1.666666667,6.333333333,0,0,0
12/18/2019 8:32,12/18/2019 8:45,0,84.123.13.17,100,777,1,12/18/2019 8:45,R_1pWrFKSttsEyt6z,,,,,39.47050476,-0.376495361,anonymous,EN,1,2,5,17,2,5,4,3,3,5,3,"1,8,10",21,0,7,7,7,5,2,,4,1,1,1,4,4,1,1,1,1,7,1,1,7,7,7,7,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,22,,2,0,1674164070,OXBbUeeV77F65_ju3tXb5A**,,moderador,persona,moderador,editores y periodistas,los editores y periodistas actuarían,los editores y periodistas serían,unos editores y periodistas recomienden,una persona que,esta persona,la misma persona que,los editores y periodistas serían políticamente objetivos e imparciales,,izquierdas,3,2,1,0,0,0
12/18/2019 8:32,12/18/2019 8:40,0,88.13.146.238,100,472,1,12/18/2019 8:40,R_3EhvvBBrNCAzMA2,,,,,28.09320068,-15.45739746,anonymous,EN,1,1,4,5,2,5,5,3,5,5,4,"1,2,6,8,9,10",21,2,7,4,7,5,2,,1,2,1,1,1,1,12,4,7,3,3,4,6,5,4,5,6,5,4,4,7,5,5,6,7,7,6,7,6,6,6,5,4,7,5,6,5,7,14,,3,1,1673499885,OXBbUeeV77FX5FKP9xfi3w**,,moderador con la ayuda de Inteligencia Artificial,una persona con la ayuda de Inteligencia Artificial,moderador ayudado por Inteligencia Artificial,editores y periodistas ayudados por Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial actuarían,los editores y periodistas ayudados por Inteligencia Artificial serían,unos editores y periodistas ayudados por Inteligencia Artificial recomienden,una persona que con la ayuda de Inteligencia Artificial,esta persona ayudada por Inteligencia Artificial,la misma persona que con la ayuda de Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial serían políticamente objetivos e imparciales,,izquierdas,1,1.333333333,7.666666667,1,1,0
12/18/2019 8:32,12/18/2019 8:45,0,85.58.147.202,100,809,1,12/18/2019 8:45,R_1Iy3OA0KDYeHdBb,,,,,40.41430664,-3.701599121,anonymous,EN,1,2,3,13,4,4,4,2,4,5,3,4,21,1,6,6,6,5,2,,1,9,2,1,3,3,1,3,5,7,4,7,7,7,4,7,7,4,2,5,1,6,4,6,7,6,6,6,4,7,6,4,3,5,4,4,4,5,41,,2,1,1595373771,OXBbUeeV77FBuDHBvS-9eQ**,,moderador,persona,moderador,editores y periodistas,los editores y periodistas actuarían,los editores y periodistas serían,unos editores y periodistas recomienden,una persona que,esta persona,la misma persona que,los editores y periodistas serían políticamente objetivos e imparciales,,izquierdas,2.333333333,4,3,1,1,1
